DAC_sector_code,DAC_sector_name,DAC_5_code,DAC_5_name,CRS_code,DESCRIPTION,notes,parent_code,cc_id
160,INFRASTRUCTURE ET SERVICES SOCIAUX DIVERS,,,16063,Lutte contre le trafic de drogues,"Contrôles intérieurs et contrôles douaniers y compris la formation de la police, programmes d’éducation et de sensibilisation pour limiter le trafic de drogues et la distribution domestique1.

La comptabilisation dans l’APD des dépenses liées à la lutte contre le trafic de drogues est limitée aux activités qui se focalisent sur le développement économique et l’amélioration du niveau de vie, y compris les programmes de développement alternatifs et la substitution des plantations. Les activités financées par les donneurs pour interdire les provisions de drogues, détruire les plantations ou former ou financer le personnel militaire dans les activités de lutte contre la drogue ne sont pas comptabilisées dans l’APD.
",,2.1.2
160,INFRASTRUCTURE ET SERVICES SOCIAUX DIVERS,,,16064,Atténuation de l’impact social du VIH/sida ,"Programmes spéciaux visant les conséquences sociales du VIH/sida, par exemple assistance sociale, juridique et économique aux personnes vivant avec le VIH/sida y compris sécurité alimentaire et emploi ; soutien aux groupes vulnérables et aux enfants orphelins du sida ; droits de l’homme pour les personnes atteintes par le VIH/sida.",,5.1.1
160,INFRASTRUCTURE ET SERVICES SOCIAUX DIVERS,,,16065,Récréation et sport,,16061,5.2.1
160,INFRASTRUCTURE ET SERVICES SOCIAUX DIVERS,,,16066,Culture,,16061,5.2.2
160,INFRASTRUCTURE ET SERVICES SOCIAUX DIVERS,,,16067,Religion,,16061,5.2.4
210,TRANSPORTS ET ENTREPOSAGE,,,21010,Politique des transports et gestion administrative,"Politique des transports, planification et programmes ; aide aux ministères du transport ; renforcement des capacités institutionnelles et conseils ; transports non spécifiés ; activités qui recouvrent le transport routier, le transport ferroviaire, le transport par voies d’eau et/ou le transport aérien.",,0
210,TRANSPORTS ET ENTREPOSAGE,,,21011,"Politiques, planification et administration",,21010,3.8.1
210,TRANSPORTS ET ENTREPOSAGE,,,21012,Pipelines,,21010,3.8.10
210,TRANSPORTS ET ENTREPOSAGE,,,21013,Transports en commun,,21010,3.8.12
210,TRANSPORTS ET ENTREPOSAGE,,,21014,Réglementation des transports,,21010,3.8.2
210,TRANSPORTS ET ENTREPOSAGE,,,21020,Transport routier,"Infrastructure routière, véhicules ; transport routier de voyageurs, voitures particulières.",,0
210,TRANSPORTS ET ENTREPOSAGE,,,21021,Construction des voies de desserte,,21020,3.8.3
210,TRANSPORTS ET ENTREPOSAGE,,,21022,Entretien des voies de desserte,,21020,3.8.4
210,TRANSPORTS ET ENTREPOSAGE,,,21023,Construction des routes nationales,,21020,3.8.5
210,TRANSPORTS ET ENTREPOSAGE,,,21024,Entretien des  routes nationales,,21020,3.8.6
210,TRANSPORTS ET ENTREPOSAGE,,,21030,Transport ferroviaire,"Infrastructure ferroviaire, matériel ferroviaire, locomotives, autre matériel roulant ; y compris les tramways et les métropolitains.",,3.8.7
210,TRANSPORTS ET ENTREPOSAGE,,,21040,Transport par voies d’eau,"Ports et docks, systèmes de guidage, navires et bateaux ; transport sur voies navigables intérieures, bateaux de voies d’eau intérieures.",,3.8.8
210,TRANSPORTS ET ENTREPOSAGE,,,21050,Transport aérien,"Aéroports, systèmes de guidage, avions, équipement d’entretien des avions.",,3.8.9
210,TRANSPORTS ET ENTREPOSAGE,,,21061,Stockage,Associé ou non au transport.,,3.8.11
210,TRANSPORTS ET ENTREPOSAGE,,,21081,Éducation/formation dans les transports et le stockage,,,3.8.14
220,COMMUNICATIONS,,,22010,Politique des communications et gestion administrative,"Politique des communications, planification et programmes ; renforcement des capacités institutionnelles et conseils ; y compris développement des services postaux ; activités de communications non spécifiées.",,0
220,COMMUNICATIONS,,,22011,"Politiques, planification et administration",,22010,3.10.1
220,COMMUNICATIONS,,,22012,Télécommunications et services postaux,,22010,3.10.3
220,COMMUNICATIONS,,,22013,Services d'information,,22010,3.10.4
220,COMMUNICATIONS,,,22020,Télécommunications,"Réseaux de téléphones, satellites, stations terrestres.",,3.10.3
220,COMMUNICATIONS,,,22030,"Radio, télévision, presse écrite",Liaisons et équipement ; journaux ; imprimerie et édition.,,5.2.3
220,COMMUNICATIONS,,,22040,Technologies de l’information et de la communication (TIC),Matériel informatique et logiciels ; accès Internet ; formations aux TI. Lorsque le secteur ne peut pas être spécifié.  ,,3.10.2
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23010,Politique de l’énergie et gestion administrative,"Politique de l’énergie, planification et programmes ; aide aux ministères de l’énergie ; renforcement des capacités institutionnelles et conseils ; activités non spécifiées dans le domaine de l’énergie y compris les économies d’énergie.",,0
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23011,"Politiques, planification et administration",,23010,3.6.1
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23012,Réglementation de l'énergie,,23010,3.6.3
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23020,Production d’énergie (sources non renouvelables),Centrales thermiques (lorsque la source de chaleur ne peut être déterminée) ; centrales alimentées au gaz et au charbon.,,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23030,Production d’énergie (sources renouvelables),"Y compris politique et planification, programmes de développement, études et primes. Production de bois de chauffage et de charbon de bois devrait être incluse dans sylviculture (31261).",,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23040,Transmission et distribution d’électricité,Distribution de la source d’énergie au consommateur ; lignes de transmission.,,3.6.4
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23050,Distribution de gaz,Distribution au consommateur. ,,3.6.7
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23061,Centrales alimentées au fuel,Y compris les centrales alimentées au gas-oil.,,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23062,Centrales alimentées au gaz,,,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23063,Centrales alimentées au charbon,,,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23064,Centrales nucléaires,"Y compris la sécurité nucléaire.
L’aide visant à favoriser une utilisation pacifique de l’énergie nucléaire est comptabilisable dans l’APD. À titre d’exemples, on citera : la construction ou le déclassement de centrales nucléaires à des fins civiles, le développement ou la fourniture d’isotopes médicaux, l’irradiation des aliments et d’autres applications industrielles et commerciales. Sont par contre exclues les activités de recherche sur les armes nucléaires et les applications militaires de la technologie nucléaire.
",,3.6.5
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23065,Centrales et barrages hydroélectriques,Y compris les installations sur les barges.,,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23066,Énergie géothermique,,,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23067,Énergie solaire,Y compris les cellules photovoltaïques et les pompes à énergie solaire.,,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23068,Énergie éolienne,Énergie éolienne pour l’hydrodynamique et la production d’électricité.,,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23069,Énergie marémotrice,"Y compris la conversion de l’énergie thermique marine, la puissance des marées et des vagues.",,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23070,Biomasse ,"Technologies de densification et utilisation de la biomasse pour la production d’énergie directe, y compris le gaz obtenu par fermentation de la canne à sucre et d’autres résidus végétaux, et par anaérobie.",,3.6.6
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23081,Éducation et formation dans le domaine de l’énergie,Se rapporte à tous les sous-secteurs de l’énergie et à tous les niveaux de formation.,,3.6.2
230,PRODUCTION ET DISTRIBUTION D’ENERGIE,,,23082,Recherche dans le domaine de l’énergie,Y compris inventaires et études.,,3.6.1
240,BANQUES ET SERVICES FINANCIERS,,,24010,Politique des finances et gestion administrative,"Politique des finances, planification et  programmes ; renforcement des capacités institutionnelles et conseils ; marchés et systèmes financiers.",,1.3.13
240,BANQUES ET SERVICES FINANCIERS,,,24020,Institutions monétaires,Banques centrales.,,1.3.12
240,BANQUES ET SERVICES FINANCIERS,,,24030,Intermédiaires financiers officiels,"Tous les intermédiaires financiers dans le secteur formel ; lignes de crédit ; assurance, crédit-bail, capital-risque, etc. (sauf ceux spécialisés dans un seul secteur).",,3.12.1
240,BANQUES ET SERVICES FINANCIERS,,,24040,Intermédiaires financiers du secteur informel et semi formel,"Micro crédits, coopératives d’épargne et de crédit, etc.",,3.12.1
240,BANQUES ET SERVICES FINANCIERS,,,24081,Éducation/formation dans la banque et les services financiers  ,,,3.12.1
250,ENTREPRISES ET AUTRES SERVICES,,,25010,Services et institutions de soutien commerciaux,"Soutien aux associations de commerce et d’entreprises, chambres de commerce ; réformes juridiques et réglementaires afin d’améliorer les activités liées à l’entreprise ; renforcement des capacités institutionnelles du secteur privé et conseils ; information commerciale ; réseaux de liaison entre les secteurs public et privé y compris les foires commerciales ; commerce électronique. Quand le secteur ne peut pas être spécifié : soutien général aux entreprises du secteur privé. En particulier, pour les entreprises du secteur industriel, c’est le code 32130 qui doit être utilisé.",,3.1.3
250,ENTREPRISES ET AUTRES SERVICES,,,25020,Privatisation,"Lorsque le secteur ne peut être spécifié. Y compris programmes de restructuration d’entreprises publiques et de démonopolisation ; planification, programmation, conseils.",,3.1.4
311,AGRICULTURE,,,31110,Politique agricole et gestion administrative,"Politique agricole, planification et programmes ; aide aux ministères de l’agriculture ; renforcement des capacités institutionnelles et conseils ; activités d’agriculture non spécifiées.",,3.3.1
311,AGRICULTURE,,,31120,Développement agricole,Projets intégrés ; développement d’exploitations agricoles.,,3.3.1
311,AGRICULTURE,,,31130,Ressources en terres cultivables,"Y compris la lutte contre la dégradation des sols ; amélioration des sols ; drainage des zones inondées ; dessalage des sols ; études des terrains agricoles ; remise en état des sols ; lutte contre l’érosion, lutte contre la désertification.",,3.3.1
311,AGRICULTURE,,,31140,Ressources en eau à usage agricole,"Irrigation, réservoirs, structures hydrauliques, exploitation de nappes phréatiques. ",,3.3.2
311,AGRICULTURE,,,31150,Produits à usage agricole,"Approvisionnement en semences, engrais, matériel et outillage agricoles.",,3.3.3
311,AGRICULTURE,,,31161,Production agricole,"Y compris céréales (froment, riz, orge, maïs, seigle, avoine, millet, sorgho) ; horticulture ; légumes ; fruits et baies ; autres cultures annuelles et pluriannuelles. [Utiliser le code 32161 pour les agro-industries.]",,3.3.4
311,AGRICULTURE,,,31162,Récoltes destinées à l’exportation,"Y compris sucre ; café, cacao, thé ; oléagineux, graines, noix, amandes ; fibres ; tabac ; caoutchouc. [Utiliser le  code 32161 pour les agro-industries.]",,3.3.5
311,AGRICULTURE,,,31163,Bétail,Toutes formes d’élevage ; aliments pour animaux.,,3.3.6
311,AGRICULTURE,,,31164,Réforme agraire,Y compris ajustement structurel dans le secteur agricole.,,3.3.8
311,AGRICULTURE,,,31165,Développement agricole alternatif,Projets afin de réduire les cultures illicites (drogue) à travers d’autres opportunités de marketing et production agricoles (voir code 43050 pour développement alternatif non agricole).,,3.3.8
311,AGRICULTURE,,,31166,Vulgarisation agricole,Formation agricole non formelle.,,3.3.7
311,AGRICULTURE,,,31181,Éducation et formation dans le domaine agricole,,,3.3.7
311,AGRICULTURE,,,31182,Recherche agronomique,"Étude des espèces végétales, physiologie, ressources génétiques, écologie, taxonomie, lutte contre les maladies, biotechnologie agricole ; y compris recherche vétérinaire (dans les domaines génétiques et sanitaires, nutrition, physiologie).",,3.3.8
311,AGRICULTURE,,,31191,Services agricoles,Organisation et politiques des marchés ; transport et stockage ; établissements de réserves stratégiques.,,3.3.9
311,AGRICULTURE,,,31192,"Protection des plantes et des récoltes, lutte antiacridienne","Y compris la protection intégrée des plantes, les activités de protection biologique des plantes, la fourniture et la gestion de substances agrochimiques, l’approvisionnement en pesticides ; politique et législation de la protection des plantes.",,3.3.9
311,AGRICULTURE,,,31193,Services financiers agricoles,"Intermédiaires financiers du secteur agricole, y compris les plans de crédit ; assurance récoltes.",,3.3.9
311,AGRICULTURE,,,31194,Coopératives agricoles,Y compris les organisations d’agriculteurs. ,,3.3.9
311,AGRICULTURE,,,31195,Services vétérinaires (bétail),"Santé des animaux, ressources génétiques et nutritives.",,3.3.6
312,SYLVICULTURE,,,31210,Politique de la sylviculture et gestion administrative,"Politique de la sylviculture, planification et programmes ; renforcement des capacités institutionnelles et conseils ; études des forêts ; activités sylvicoles et agricoles liées à la sylviculture non spécifiées.",,3.4.1
312,SYLVICULTURE,,,31220,Développement sylvicole,"Boisement pour consommation rurale et industrielle ; exploitation et utilisation ; lutte contre l’érosion, lutte contre la désertification ; projets intégrés.",,3.4.2
312,SYLVICULTURE,,,31261,Reboisement (bois et charbon de bois),Développement sylvicole visant à la production de bois de chauffage et de charbon de bois. ,,3.4.2
312,SYLVICULTURE,,,31281,Éducation et formation en sylviculture,,,3.4.3
312,SYLVICULTURE,,,31282,Recherche en sylviculture,"Y compris reproduction artificielle et amélioration des espèces, méthodes de production, engrais, coupe et ramassage du bois.",,3.4.4
312,SYLVICULTURE,,,31291,Services sylvicoles,,,3.4.2
313,PECHE,,,31310,Politique de la pêche et gestion administrative,"Politique de la pêche, planification et programmes ; renforcement des capacités institutionnelles et conseils ; pêche hauturière et côtière ; évaluation, études et prospection du poisson en milieu marin et fluvial ; bateaux et équipements de pêche ; activités de pêche non spécifiées.",,3.5.1
313,PECHE,,,31320,Développement de la pêche,Exploitation et utilisation des pêcheries ; sauvegarde des bancs de poisson ; aquaculture ; projets intégrés.,,3.5.2
313,PECHE,,,31381,Éducation et formation dans le domaine de la pêche,,,3.5.3
313,PECHE,,,31382,Recherche dans le domaine de la pêche,Pisciculture pilote ; recherche biologique aquatique.,,3.5.4
313,PECHE,,,31391,Services dans le domaine de la pêche,Ports de pêche ; vente des produits de la pêche ; transport et entreposage frigorifique du poisson.,,3.5.2
321,INDUSTRIES MANUFACTURIERES,,,32110,Politique de l’industrie et gestion administrative,"Politique de l’industrie, planification et programmes ; renforcement des capacités institutionnelles et conseils ; activités industrielles non spécifiées ; industries manufacturières non spécifiées ci-dessous.",,3.9.1
321,INDUSTRIES MANUFACTURIERES,,,32120,Développement industriel,,,3.9.2
321,INDUSTRIES MANUFACTURIERES,,,32130,Développement des PME,"Soutien direct au développement des petites et moyennes entreprises dans le secteur industriel, y compris la comptabilité, l’audit et les services de conseil. ",,3.9.2
321,INDUSTRIES MANUFACTURIERES,,,32140,Artisanat,,,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32161,Agro-industries,"Industries alimentaires de base, abattoirs et équipements nécessaires, industrie laitière et conserves de viande et de poisson, industries des corps gras, sucreries, production de boissons, tabac, production d’aliments pour animaux.",,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32162,Industries forestières,"Industrie et travail du bois, production de papier et pâte à papier.",,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32163,"Industrie textile, cuirs et produits similaires",Y compris bonneterie. ,,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32164,Produits chimiques,Production industrielle et non industrielle ; y compris fabrication des pesticides.,,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32165,Production d’engrais chimiques,,,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32166,"Ciment, chaux et plâtre",,,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32167,Fabrication d’énergie,Y compris liquéfaction du gaz ; raffineries de pétrole.,,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32168,Produits pharmaceutiques,Matériel médical et fournitures médicales ; médicaments et vaccins ; produits d’hygiène corporelle.,,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32169,Industrie métallurgique de base,"Sidérurgie, éléments de construction métallique.",,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32170,Industries des métaux non ferreux,,,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32171,Construction mécanique et électrique,"Fabrication de machines électriques et non électriques, moteurs et turbines.",,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32172,Matériel de transport,"Construction de navires, construction de bateaux de pêche ; construction de matériel ferroviaire ; véhicules automobiles et voitures particulières ; construction aéronautique ; systèmes de navigation et de guidage.",,3.9.4
321,INDUSTRIES MANUFACTURIERES,,,32182,Recherche et développement technologiques,Y compris les standards industriels ; gestion et contrôle de qualité ; métrologie ; accréditation ; certification.,,3.9.3
322,INDUSTRIES EXTRACTIVES,,,32210,Politique de l’industrie extractive et gestion administrative,"Politique du secteur des industries extractives, planification et programmes ; législation et cadastre, recensement des richesses minérales, systèmes d’information ; renforcement des capacités institutionnelles et conseils ; exploitation des ressources minérales non spécifiées.",,0
322,INDUSTRIES EXTRACTIVES,,,32211,"Politiques, planification et administration",,32210,3.7.1
322,INDUSTRIES EXTRACTIVES,,,32212,Minéraux non combustibles ,,32210,3.7.6
322,INDUSTRIES EXTRACTIVES,,,32220,Prospection et exploration des minerais,"Géologie, géophysique et géochimie ; à l’exclusion de hydrogéologie (14010) et géologie de l’environnement (41010), production et extraction minérales, infrastructure, technologie, économie, sécurité et gestion de l’environnement.",,3.7.2
322,INDUSTRIES EXTRACTIVES,,,32261,Charbon,Y compris lignite et la tourbe.,,3.7.3
322,INDUSTRIES EXTRACTIVES,,,32262,Pétrole et gaz,"Pétrole, gaz naturel, condensés ; y compris derricks et plates-formes de forage.",,3.7.4
322,INDUSTRIES EXTRACTIVES,,,32263,Métaux ferreux,Fer et alliages.,,3.7.6
322,INDUSTRIES EXTRACTIVES,,,32264,Métaux non ferreux,"Aluminium, cuivre, plomb, nickel, étain et zinc.",,3.7.6
322,INDUSTRIES EXTRACTIVES,,,32265,Métaux et minerais précieux,"Or, argent, platine, diamant et pierres précieuses.",,3.7.6
322,INDUSTRIES EXTRACTIVES,,,32266,Minerais industriels,"Baryte, chaux, feldspath, kaolin, sable, gypse, gravier, pierres d’ornement.",,3.7.6
322,INDUSTRIES EXTRACTIVES,,,32267,Engrais minéraux,"Phosphates, potasse.",,3.7.6
322,INDUSTRIES EXTRACTIVES,,,32268,Ressources des fonds marins,"Nodules métalliques, phosphorites, sédiments marins.",,3.7.6
323,CONSTRUCTION,,,32310,Politique de la construction et gestion administrative,"Politique du secteur de la construction, planification ; ne comprend pas les activités de construction identifiables par secteur (par exemple, construction d’hôpitaux ou de bâtiments scolaires).",,0
323,CONSTRUCTION,,,32311,"Politiques, planification et administration",,32310,3.2.1
323,CONSTRUCTION,,,32312,Contrôle de l'industrie de la construction,,32310,3.2.2
323,CONSTRUCTION,,,32313,Services mécaniques,,32310,3.2.3
332,TOURISME,,,33210,Politique du tourisme et gestion administrative,,,0
332,TOURISME,,,33211,"Politiques, planification et administration",,33210,3.11.1
332,TOURISME,,,33212,Autres services,,33210,3.11.2
331,POLITIQUE COMMERCIALE ET REGLEMENTATIONS ET AJUSTMENT LIE AU COMMERCE,,,33110,Politique commerciale et gestion administrative,Politique commerciale et planification ; soutien aux ministères et départements responsables de la politique commerciale ; législation et réformes réglementaires dans le domaine du commerce ; analyse politique et mise en œuvre des accords commerciaux multilatéraux ex. sur les obstacles techniques au commerce et les mesures sanitaires et phytosanitaires sauf au niveau régional (voir 33130) ; intégration du commerce dans les stratégies nationales de développement (ex cadres stratégiques de la lutte contre la pauvreté) ; commerce de gros et de détail ; activités non spécifiées dans le domaine du commerce et de la promotion du commerce.,,3.1.5
331,POLITIQUE COMMERCIALE ET REGLEMENTATIONS ET AJUSTMENT LIE AU COMMERCE,,,33120,Facilitation du commerce ,"Simplification et harmonisation des procédures internationales d’importation et d’exportation (ex. évaluations de douane, procédures de licences, formalités de transport, paiements, assurances) ; soutien aux départements douaniers ; réformes tarifaires.",,3.1.5
331,POLITIQUE COMMERCIALE ET REGLEMENTATIONS ET AJUSTMENT LIE AU COMMERCE,,,33130,Accords commerciaux régionaux,"Soutien aux accords commerciaux régionaux [ex. Southern African Development Community (SADC), Association of Southeast Asian Nations (ASEAN), Zone de libre-échange des Amériques (ZLEA), Pays d’Afrique, des Caraïbes et du Pacifique/Union européenne (ACP/UE)] ; y compris le travail sur les obstacles techniques au commerce et les mesures sanitaires et phytosanitaires au niveau régional ; élaboration de règles d’origine et introduction de traitement spécial et différencié dans les accords commerciaux régionaux.",,3.1.5
331,POLITIQUE COMMERCIALE ET REGLEMENTATIONS ET AJUSTMENT LIE AU COMMERCE,,,33140,Négociations commerciales multilatérales,"Soutien à la participation effective des bénéficiaires de l’aide aux négociations commerciales multilatérales, y compris la formation de négociateurs, l’évaluation de l’impact des négociations ; accession à l’OMC et aux autres organisations multilatérales liées au commerce.",,3.1.5
331,POLITIQUE COMMERCIALE ET REGLEMENTATIONS ET AJUSTMENT LIE AU COMMERCE,,,33150,Ajustement lié au commerce,Contributions au budget du gouvernement non réservées afin de soutenir la mise en œuvre des propres réformes commerciales du bénéficiaire et de ses ajustements aux politiques commerciales des autres pays ; assistance à la gestion des déficits de la balance des paiements dus au changement de l'environnement mondial du commerce. ,,3.1.5
331,POLITIQUE COMMERCIALE ET REGLEMENTATIONS ET AJUSTMENT LIE AU COMMERCE,,,33181,Éducation/formation dans le domaine du commerce,Développement des ressources humaines dans le domaine du commerce non compris dans les codes ci-dessous.  Comprend les programmes universitaires dans le domaine du commerce.,,3.1.5
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,410,"Protection de l’environnement, général",41010,Politique de l’environnement et gestion administrative,"Politique de l’environnement, lois et réglementations environnementales ; institutions et pratiques administratives ; planification de l’environnement et de l’utilisation des terres, procédures de décisions ; séminaires, réunions ; actions de préservation et de protection non spécifiées ci-dessous.",,4.2.1
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,410,"Protection de l’environnement, général",41020,Protection de la biosphère,"Lutte contre la pollution de l’air, protection de la couche d’ozone ; lutte contre la pollution marine.",,4.2.3
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,410,"Protection de l’environnement, général",41030,Diversité biologique,Y compris réserves naturelles et actions dans les régions environnantes ; autres mesures visant à protéger les espèces menacées dans leur habitat naturel (par exemple la protection des marécages).,,4.2.5
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,410,"Protection de l’environnement, général",41040,Protection des sites,"Se rapporte à un paysage culturel exceptionnel ; y compris des sites et des objets d’une valeur historique, archéologique, esthétique, scientifique ou éducative.",,4.2.5
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,410,"Protection de l’environnement, général",41050,Prévention et lutte contre les inondations,Inondations de la mer et des rivières ; y compris la lutte contre l’avancée et la montée du niveau de l’eau de la mer.,,4.2.4
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,410,"Protection de l’environnement, général",41081,Éducation et formation environnementales,,,4.2.2
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,410,"Protection de l’environnement, général",41082,Recherche environnementale,"Y compris établissement de bases de données, inventaires et estimations des ressources naturelles et physiques ; profils environnementaux et études d’impact lorsque le secteur ne peut être déterminé.",,4.2.2
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43010,Aide plurisectorielle,,,0
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43030,Développement et gestion urbaine,"Projets intégrés de développement urbain ; développement local et gestion urbaine ; infrastructure et services urbains ; gestion municipale ; gestion de l’environnement urbain ; planification ; rénovation urbaine, habitat ; informations sur l’occupation des sols.",,0
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43031,Administration de l'aménagement du territoire,,43040,5.4.6
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43032,Développement rural,,43040,5.4.7
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43040,Développement rural,"Projets intégrés de développement rural, par exemple, planification du développement régional ; encouragement à la décentralisation des compétences plurisectorielles concernant la planification, la coordination et la gestion ; mise en œuvre du développement régional et des mesures d’accompagnement (telle que gestion des ressources naturelles) ; gestion et planification des terres ; peuplement des terres et activités de réinstallation des peuples [à l’exclusion de la réinstallation des réfugiés et des personnes déplacées à l’intérieur du pays (72030)] projets d’intégration des zones rurales et urbaines ; systèmes d’information des zones géographiques.",,0
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43041,Urban land policy and management,,43030,5.4.13
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43042,Développement urbain,,43030,5.4.8
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43050,Développement alternatif non agricole,"Projets visant à réduire les cultures illicites (drogue) à travers, par exemple, des activités créatrices de revenu non agricoles, des infrastructures sociales et physiques (voir code 31165 pour le développement alternatif agricole).",,
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43081,Éducation et formation plurisectorielles,Y compris les bourses.,,0
400,DESTINATION  PLURI-SECTO-RIELLE OU TRANSVERSALE,430,Autres multi secteurs,43082,Institutions scientifiques et de recherche,Quand le secteur ne peut être déterminé.,,0
500,AIDE-PROGRAMME ET AIDE SOUS FORME DE PRODUITS,510,Soutien budgétaire,51010,Aide relative au soutien budgétaire général,"Contributions au budget du gouvernement non réservées ; soutien à la mise en œuvre des réformes macroéconomiques (programmes d’ajustement structurel, stratégies de réduction de la pauvreté) ; y compris l’aide-programme générale (ne pouvant être ventilée par secteur).",,0
500,AIDE-PROGRAMME ET AIDE SOUS FORME DE PRODUITS,520,Aide alimentaire à des fins de développement/aide à la sécurité alimentaire,52010,Programmes de sécurité et d’aide alimentaire,"Fourniture nationale ou internationale de produits alimentaires y compris frais de transport ; paiements comptants pour la fourniture de produits alimentaires ; projets d’aide alimentaire et aide alimentaire destinée à la vente quand le secteur bénéficiaire ne peut être précisé ; à l’exclusion de l’aide alimentaire d’urgence.

Notifier comme multilatéral : i) l'aide alimentaire consentie par l’UE et financée sur son budget propre puis répartie entre les États membres au pro rata de leur contribution à ce budget ; et ii) les contributions au budget central du PAM.
",,0
500,AIDE-PROGRAMME ET AIDE SOUS FORME DE PRODUITS,530,Aide sous forme de produits : autre,53030,Subventions à l’importation (biens d’équipement),Biens d’équipement et services ; lignes de crédit.,,0
500,AIDE-PROGRAMME ET AIDE SOUS FORME DE PRODUITS,530,Aide sous forme de produits : autre,53040,Subventions à l’importation (produits),"Produits, biens d’ordre général, importations de pétrole.",,0
600,ACTIONS SE RAPPORTANT À LA DETTE,,,60010,Action se rapportant à la dette,Actions non spécifiées ci-dessous.,,0
600,ACTIONS SE RAPPORTANT À LA DETTE,,,60020,Annulation de la dette,,,0
600,ACTIONS SE RAPPORTANT À LA DETTE,,,60030,Allégement de la dette multilatérale,Dons ou prêts affectés au remboursement d’échéances dues à des institutions financières multilatérales ; y compris les contributions au fonds spécial pour les PPTE.,,0
600,ACTIONS SE RAPPORTANT À LA DETTE,,,60040,Rééchelonnement d’échéances et refinancement,,,0
600,ACTIONS SE RAPPORTANT À LA DETTE,,,60061,Échange de dette à des fins de développement,"Affectation de créances à des fins de développement (par exemple dette pour l’éducation, dette pour l’environnement, etc.)",,0
600,ACTIONS SE RAPPORTANT À LA DETTE,,,60062,Autres échanges de dette,"Lorsque l’échange de dette profite à un agent extérieur, i.e. n’est pas spécifiquement opéré à des fins de développement.",,0
600,ACTIONS SE RAPPORTANT À LA DETTE,,,60063,Rachat de la dette,Achat de la dette en vue de son annulation.,,0
